City_pair,From_location,To_Location,Product_type,Adults_traveling,Seniors_traveling,Children_traveling,Youth_traveling,Infant traveling,Date_of_travel,Time_of_travel,Date_of_Return,Time_of_Return,Price_of_booking,Airline_code,Airline,Hotel
LAX-LAX,LAX,LAX,4,1,0,0,0,0,00:00.0,00:00.0,0,0,205.71,nan,nan,Americas Best Value Inn Hollywood/Los Angeles
LAX-LAX,LAX,LAX,4,1,0,0,0,0,00:00.0,00:00.0,0,0,383.34,nan,nan,The Dixie Hollywood
LAX-LAX,LAX,LAX,2,1,0,0,0,0,00:00.0,00:00.0,0,51.96,0,nan,nan,nan
LAX-LAX,LAX,LAX,4,1,1,0,0,0,00:00.0,00:00.0,0,0,293.91,nan,nan,Millennium Biltmore Hotel Los Angeles
LAX-LAX,LAX,LAX,4,1,0,0,0,0,00:00.0,00:00.0,0,0,393.2,nan,nan,Sheraton Los Angeles Downtown Hotel
LAX-LAX,LAX,LAX,4,1,0,0,0,0,00:00.0,00:00.0,0,0,353.88,nan,nan,Sheraton Los Angeles Downtown Hotel
LAX-LAX,LAX,LAX,4,1,0,0,0,0,00:00.0,00:00.0,0,0,293.91,nan,nan,Millennium Biltmore Hotel Los Angeles
LAX-LAX,LAX,LAX,4,1,1,0,0,0,00:00.0,00:00.0,0,0,293.91,nan,nan,Millennium Biltmore Hotel Los Angeles
LAX-LAX,LAX,LAX,2,2,0,0,0,0,00:00.0,00:00.0,0,70.79,0,nan,nan,nan
LAX-LAX,LAX,LAX,2,1,0,0,0,0,00:00.0,00:00.0,0,64.42,0,nan,nan,nan
LAX-LAX,LAX,LAX,6,1,0,0,0,0,00:00.0,00:00.0,0,43.4,241.19,nan,nan,The Westin Los Angeles Airport
LAX-LAX,LAX,LAX,2,1,0,0,0,0,00:00.0,00:00.0,0,47.53,0,nan,nan,The Westin Los Angeles Airport
LAX-LAS,LAX,LAS,5,1,0,1,0,1,00:00.0,00:00.0,342.6,0,142.68,NK,Spirit Airlines,Travelodge Las Vegas Center Strip
LAX-LAS,LAX,LAS,5,1,0,1,0,1,00:00.0,00:00.0,342.6,0,142.68,NK,Spirit Airlines,Travelodge Las Vegas Center Strip
LAX-JFK,LAX,JFK,1,1,0,0,0,0,00:00.0,00:00.0,780,0,0,Multiple Airlines,Multiple Airlines,The Westin Los Angeles Airport
LAX-JFK,LAX,JFK,7,1,0,0,0,0,00:00.0,00:00.0,474.59,249.4,1038.92,B6,JetBlue,Allegria Hotel
LAX-JFK,LAX,JFK,1,1,0,0,0,0,00:00.0,00:00.0,870.2,0,0,AA,American Airlines,nan
LAX-HNL,LAX,HNL,5,1,0,0,0,0,00:00.0,00:00.0,495.6,0,0,UA,United Airlines,nan
LAX-HNL,LAX,HNL,5,1,0,0,0,0,00:00.0,00:00.0,495.6,0,1384.74,UA,United Airlines,Sheraton Waikiki
LAX-DXB,LAX,DXB,1,1,1,0,0,0,00:00.0,1753-01-01 00:00:00.000,1343.8,0,0,SU,Aeroflot,nan
LAX-DXB,LAX,DXB,1,1,1,0,0,0,00:00.0,1753-01-01 00:00:00.000,1343.8,0,0,SU,Aeroflot,The Westin Los Angeles Airport
LAX-DFW,LAX,DFW,5,2,0,0,0,0,00:00.0,00:00.0,548.4,0,359.1546,NK,Spirit Airlines,DFW Airport Hotel & Conference Center
LAX-CVG,LAX,CVG,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,433,0,0,US,US Airways,nan
LAX-CHS,LAX,CHS,5,2,0,0,0,0,00:00.0,00:00.0,937.4,0,588.63,UA,United Airlines,Charleston Marriott
LAX-BDA,LAX,BDA,3,1,0,0,0,0,00:00.0,00:00.0,689.8,0,0,AA,American Airlines,nan
LAX-AUS,LAX,AUS,7,1,0,0,0,0,00:00.0,00:00.0,654,267.74,845.53,F9,Frontier Airlines,InterContinental Stephen F. Austin
LAX-AUS,LAX,AUS,1,1,0,0,0,0,00:00.0,00:00.0,198,0,0,DL,Delta Airlines,nan
LAS-WAS,LAS,WAS,5,2,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,290.2,0,0,NK,Spirit Airlines,nan
LAS-WAS,LAS,WAS,5,2,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,290.2,0,216.4844,NK,Spirit Airlines,Holiday Inn Rosslyn at Key Bridge
LAS-TPA,LAS,TPA,5,2,0,0,0,0,00:00.0,00:00.0,566.4,0,1457.5664,DL,Delta Airlines,Holiday Inn Hotel & Suites Harbourside Marina
LAS-SFO,LAS,SFO,5,2,0,0,0,0,00:00.0,00:00.0,310.4,0,211.3644,Multiple Airlines,Multiple Airlines,Best Western Plus Garden Court Inn
LAS-SFO,LAS,SFO,5,2,0,0,0,0,00:00.0,00:00.0,310.4,0,0,Multiple Airlines,Multiple Airlines,nan
LAS-SFO,LAS,SFO,7,1,0,0,0,0,00:00.0,00:00.0,270.2,164.67,86.78,B6,JetBlue,International Casa
LAS-SFO,LAS,SFO,7,1,0,0,0,0,00:00.0,00:00.0,270.2,164.67,86.78,B6,JetBlue,International Casa
LAS-SFO,LAS,SFO,5,1,0,0,0,0,00:00.0,00:00.0,198.7,0,682,Multiple Airlines,Multiple Airlines,Holiday Inn & Suites San Mateo
LAS-SFO,LAS,SFO,5,1,0,0,0,0,00:00.0,00:00.0,198.7,0,682,Multiple Airlines,Multiple Airlines,Holiday Inn & Suites San Mateo
LAS-SFO,LAS,SFO,5,1,0,0,0,0,00:00.0,00:00.0,198.7,0,419.9,Multiple Airlines,Multiple Airlines,Executive Inn & Suites - Oakland Waterfront
LAS-SFO,LAS,SFO,5,1,0,0,0,0,00:00.0,00:00.0,198.7,0,419.9,Multiple Airlines,Multiple Airlines,Executive Inn & Suites - Oakland Waterfront
LAS-SFO,LAS,SFO,1,2,1,0,0,0,00:00.0,00:00.0,1032,0,0,Multiple Airlines,Multiple Airlines,nan
LAS-SFO,LAS,SFO,1,1,0,0,0,0,00:00.0,00:00.0,374,0,0,Multiple Airlines,Multiple Airlines,nan
LAS-SFO,LAS,SFO,1,1,0,0,0,0,00:00.0,00:00.0,385,0,0,B6,JetBlue,nan
LAS-SAN,LAS,SAN,7,1,1,1,0,1,00:00.0,00:00.0,476.8,84.9,178.19,NK,Spirit Airlines,Best Western Seven Seas
LAS-PVR,LAS,PVR,7,1,1,0,1,0,00:00.0,00:00.0,1036.38,10.21,175.01,AM,Aeromexico,Villa del Palmar Beach Resort and Spa
LAS-PHX,LAS,PHX,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,90.1,0,0,US,US Airways,nan
LAS-PHX,LAS,PHX,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,90.1,0,0,US,US Airways,nan
LAS-ORD,LAS,ORD,1,1,0,0,0,0,00:00.0,00:00.0,336.2,0,0,AA,American Airlines,nan
LAS-ORD,LAS,ORD,1,0,1,0,1,0,00:00.0,1753-01-01 00:00:00.000,167.1,0,0,NK,Spirit Airlines,nan
LAS-MVD,LAS,MVD,3,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1212.85,0,0,CM,COPA,nan
LAS-MIA,LAS,MIA,7,2,0,0,0,0,00:00.0,00:00.0,990.4,57.69,128.82,US,US Airways,Sofitel Miami
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,942.56,0,0,Multiple Airlines,Multiple Airlines,nan
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,373.2,108.65,64.9,UA,United Airlines,Ramada Hialeah/Miami Airport
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,373.2,108.65,102.37,UA,United Airlines,Collins Hotel
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,389.7,0,0,Multiple Airlines,Multiple Airlines,nan
LAS-MIA,LAS,MIA,5,1,0,0,0,0,00:00.0,00:00.0,409.7,0,1607.28,Multiple Airlines,Multiple Airlines,Holidays Golden Glades Boutique Hotel
LAS-MIA,LAS,MIA,2,1,0,0,0,0,00:00.0,00:00.0,0,88.3,0,nan,nan,nan
LAS-MIA,LAS,MIA,3,1,0,0,0,0,00:00.0,00:00.0,381.2,215.55,0,Multiple Airlines,Multiple Airlines,nan
LAS-MIA,LAS,MIA,5,1,0,0,0,0,00:00.0,00:00.0,511,0,82.5,US,US Airways,Sheraton Fort Lauderdale Airport and Cruiseport Hotel
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,358.2,382.97,642.95,UA,United Airlines,Daddy O Hotel
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,358.2,416.28,642.95,UA,United Airlines,Daddy O Hotel
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,358.2,0,0,UA,United Airlines,nan
LAS-MIA,LAS,MIA,1,1,1,0,0,0,00:00.0,00:00.0,776.4,0,0,Multiple Airlines,Multiple Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,381.2,0,0,Multiple Airlines,Multiple Airlines,nan
LAS-MIA,LAS,MIA,5,1,1,0,1,1,00:00.0,00:00.0,3524.1,0,126.35,US,US Airways,Ramada Hialeah/Miami Airport
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,766,0,0,US,US Airways,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,766,0,0,AA,American Airlines,nan
LAS-MIA,LAS,MIA,3,1,1,0,0,0,00:00.0,1753-01-01 00:00:00.000,1542,255.02,0,US,US Airways,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,710,0,0,DL,Delta Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,393.2,0,0,UA,United Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,393.2,0,0,UA,United Airlines,nan
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,1172.2,267.21,129.79,DL,Delta Airlines,Ramada Hialeah/Miami Airport
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,393.2,215.55,455.67,UA,United Airlines,JW Marriott Hotel Miami
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,518.7,0,194.69,AA,American Airlines,Ramada Hialeah/Miami Airport
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,429.2,53.45,447.26,DL,Delta Airlines,The Palms Hotel & Spa
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,429.2,53.45,230.91,DL,Delta Airlines,Hilton Miami Airport
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,429.2,53.45,230.91,DL,Delta Airlines,Hilton Miami Airport
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,429.2,53.45,196.12,DL,Delta Airlines,Extended Stay America - Miami - Airport - Blue Lagoon
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,429.2,57.96,230.91,DL,Delta Airlines,Hilton Miami Airport
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,429.2,56.56,230.91,DL,Delta Airlines,Hilton Miami Airport
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,429.2,57.96,230.91,DL,Delta Airlines,Hilton Miami Airport
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,429.2,56.56,230.91,DL,Delta Airlines,Hilton Miami Airport
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,429.2,113.88,230.91,DL,Delta Airlines,Hilton Miami Airport
LAS-MIA,LAS,MIA,7,0,1,0,0,0,00:00.0,00:00.0,374.7,70.29,194.38,UA,United Airlines,Collins Hotel
LAS-MIA,LAS,MIA,7,0,1,0,0,0,00:00.0,00:00.0,374.7,70.29,143.83,UA,United Airlines,Ocean Spray Hotel
LAS-MIA,LAS,MIA,7,0,1,0,0,0,00:00.0,00:00.0,374.7,70.29,143.8300018,UA,United Airlines,Ocean Spray Hotel
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,477.2,0,0,UA,United Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,444.2,0,0,AA,American Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,518.7,0,0,Multiple Airlines,Multiple Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,518.7,0,0,Multiple Airlines,Multiple Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,429.2,0,0,DL,Delta Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,518.7,0,0,Multiple Airlines,Multiple Airlines,nan
LAS-MIA,LAS,MIA,1,2,1,0,0,0,00:00.0,00:00.0,1209.6,0,0,UA,United Airlines,nan
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,381.2,381.63,114.01,DL,Delta Airlines,South Beach Hostel
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,381.2,381.63,114.01,DL,Delta Airlines,South Beach Hostel
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,565.2,381.63,114.01,Multiple Airlines,Multiple Airlines,South Beach Hostel
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,368.2,0,0,UA,United Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,368.2,0,0,UA,United Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,368.2,0,0,UA,United Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,368.2,0,0,UA,United Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,368.2,0,0,UA,United Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,368.2,0,0,UA,United Airlines,nan
LAS-MIA,LAS,MIA,7,2,0,0,0,0,00:00.0,00:00.0,1222.4,235.26,162.95,AA,American Airlines,Ramada Hialeah/Miami Airport
LAS-MIA,LAS,MIA,7,2,0,0,0,0,00:00.0,00:00.0,1222.4,235.26,162.95,AA,American Airlines,Ramada Hialeah/Miami Airport
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,489.2,0,0,AA,American Airlines,nan
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,439.2,265.62,311.9,US,US Airways,Aladdin Hotel
LAS-MIA,LAS,MIA,1,2,0,0,0,0,00:00.0,00:00.0,1110,0,0,AA,American Airlines,nan
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,439.2,187.83,0,US,US Airways,Diane Motel
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,489.2,0,0,AA,American Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,428.2,0,0,Multiple Airlines,Multiple Airlines,nan
LAS-MIA,LAS,MIA,1,2,0,0,0,0,00:00.0,00:00.0,1037.4,0,0,AA,American Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,232.1,0,0,AA,American Airlines,nan
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,373.2,0,0,UA,United Airlines,nan
LAS-MIA,LAS,MIA,7,2,0,0,0,0,00:00.0,00:00.0,746.4,215.55,99.4356,UA,United Airlines,Hollywood Gateway Inn
LAS-MIA,LAS,MIA,1,1,0,0,0,0,00:00.0,00:00.0,523.11,0,0,AA,American Airlines,nan
LAS-MIA,LAS,MIA,5,2,0,0,0,0,00:00.0,00:00.0,776.4,0,137.504,Multiple Airlines,Multiple Airlines,Avalon Waterfront Inns
LAS-MIA,LAS,MIA,1,2,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,316.2,0,0,AA,American Airlines,nan
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,316.2,95.29,370.7412,AA,American Airlines,Bonaventure Resort & Spa
LAS-MIA,LAS,MIA,7,2,0,0,0,0,00:00.0,00:00.0,776.4,204.13,120.496,Multiple Airlines,Multiple Airlines,Travelodge Monaco Beach Resort
LAS-MIA,LAS,MIA,7,1,0,0,0,0,00:00.0,00:00.0,388.2,204.13,120.5,Multiple Airlines,Multiple Airlines,Travelodge Monaco Beach Resort
LAS-MIA,LAS,MIA,5,1,1,0,0,0,00:00.0,00:00.0,1242.4,0,244.42,AA,American Airlines,Ramada Hialeah/Miami Airport
LAS-MIA,LAS,MIA,5,1,1,0,0,0,00:00.0,00:00.0,1242.4,0,244.42,AA,American Airlines,Ramada Hialeah/Miami Airport
LAS-MIA,LAS,MIA,7,1,1,0,1,0,00:00.0,00:00.0,762.4,219.94,244.42,DL,Delta Airlines,Ramada Hialeah/Miami Airport
LAS-MIA,LAS,MIA,7,1,1,0,1,0,00:00.0,00:00.0,762.4,219.94,244.42,DL,Delta Airlines,Ramada Hialeah/Miami Airport
LAS-LPA,LAS,LPA,1,1,0,0,0,0,00:00.0,00:00.0,1793.6,0,0,Multiple Airlines,Multiple Airlines,nan
LAS-LHR,LAS,LHR,1,1,0,0,0,0,00:00.0,00:00.0,2031.5,0,0,BA,British Airways,nan
LAS-LHR,LAS,LHR,1,1,0,0,0,0,00:00.0,00:00.0,2031.5,0,0,BA,British Airways,nan
LAS-LAX,LAS,LAX,5,1,0,0,0,0,00:00.0,00:00.0,260,0,109.4,NK,Spirit Airlines,Howard Johnson Inn and Suites Pico Rivera
